,id,response,cand,question,knowledge,knowledge_ans,score
535,492,The Timelords,The Timelords,Time Lords,"It was created by Kevin Systrom and Mike Krieger, and launched in October 2010 as a free mobile app exclusively for the iOS operating system.",[CLS],0.0
536,493,"The capital village of ""Powhatan"" was believed to be in the present-day",The capital village,Powhatan,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
537,494,alba was sent to italy as commander in chief of the spanish-habsburg army in,NO_Q,NO_Q,Early skiers used one long pole or spear.,NO_Q,-1.0
538,495,After a tag-team tournament in 1983,1983,After a tag-team tournament,That is strategies which reduce stress.,[CLS],0.0
539,496,no,NO_Q,NO_Q,"Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",NO_Q,-1.0
540,497,"Hiatt finally came into success in 1987, when he released his first big hit,",1987,When did Hiatt finally come into success?,"""Blue Suede Shoes"" is a rock-and-roll standard written and first recorded by Carl Perkins in 1955.",[CLS],0.0
541,497,"Hiatt finally came into success in 1987, when he released his first big hit,",Hiatt,Billy Joel,"""Blue Suede Shoes"" is a rock-and-roll standard written and first recorded by Carl Perkins in 1955.",[CLS],0.0
542,498,reasoner took over the anchor chair after collingwood tossed it to him at 5:,NO_Q,NO_Q,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",NO_Q,-1.0
543,499,"thalia returned to mexico and released her first studio album as a solo artist, self-",NO_Q,NO_Q,"The Grand Canyon is long, up to wide and attains a depth of over a mile ().",NO_Q,-1.0
544,500,Povenmire worked on the show in 1993.,Povenmire,He worked on the show in 1993.,The following are notable teachers and staff members who do not have their own articles or who are not listed in other articles.,[CLS],0.0
545,501,it is mainly a competitive sport and recreational activity.,NO_Q,NO_Q,The oldest bows known so far come from the Holmegård swamp in Denmark.,NO_Q,-1.0
546,502,"Daniel Barenboim was born in 1942 in Buenos Aires, Argentina,",Daniel Barenboim,Argentine,"Game design creates goals, rules and challenges to define a board game, card game, dice game, casino game, role-playing game, sport, video game, war game or simulation that produces desirable interactions among its participants and, possibly, spectators.",[CLS],0.0
547,503,trampin',NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
548,504,Erich Mielke was imprisoned for ordering the shootings of East German,Erich Mielke,former East German leader,Those properties determine the major industrial application of diamond in cutting and polishing tools and the scientific applications in diamond knives and diamond anvil cells.,[CLS],0.0
549,505,after graduating from cheltenham high school.,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
550,506,"william went hunting on 2 august 1100 in the new forest, probably near brockenhurst,",NO_Q,NO_Q,,NO_Q,-1.0
551,507,"mangeshkar sang duets with asha bhosle, suraiy",NO_Q,NO_Q,"A motive is what prompts the person to act in a certain way, or at least develop an inclination for specific behavior.",NO_Q,-1.0
552,508,The album's a success in the US,The album's a success,in the US,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",[CLS],0.0
553,509,Parker's life was riddled with depression and heroin addiction. This addiction caused him to,heroin addiction,opiate addiction,"Further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.",[CLS],0.0
554,510,hedwig eva maria kiesler,NO_Q,NO_Q,"The Labrador is one of the most popular breeds of dog in Canada, the United Kingdom and the United States.",NO_Q,-1.0
555,511,carter was a professional boxer.,NO_Q,NO_Q,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",NO_Q,-1.0
556,512,"the olmec had their roots in early farming cultures of tabasco, which began between",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
557,513,Washington's introduction to surveying began at an early age through school exercises that taught him the,school exercises,school exercises,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",[CLS],0.0
558,513,Washington's introduction to surveying began at an early age through school exercises that taught him the,the,surveying,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",[CLS],0.0
559,514,Dickinson went to audition for Iron Maiden at a rehearsal room in Hackney in,a rehearsal room,In what context did Dickinson audition for Iron Maiden?,"Unlike a transit bus service, which has frequent stops throughout a city or town, an intercity bus service generally has a single stop at one location in or near a city, and travels long distances without stopping at all.",[CLS],0.0
560,515,"After completing 14 home-study Army Extension Courses, Reagan enlisted in the",the,enlisted in the Army,It is owned by Facebook.,[CLS],0.0
561,516,Holland a,a,country,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",[CLS],0.0
562,517,hedin was a monarchist. from 1905 onwards he took a,NO_Q,NO_Q,Tea likely originated in southwest China during the Shang dynasty as a medicinal drink.,NO_Q,-1.0
563,518,no,NO_Q,NO_Q,"In target variations, the aim is usually to get the ball as close to a mark as possible.",NO_Q,-1.0
564,519,"Brett made his professional acting debut in rep at the Library Theatre in Manchester in 1954, and his",Brett,British actor,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,[CLS],0.0
565,519,"Brett made his professional acting debut in rep at the Library Theatre in Manchester in 1954, and his",the Library Theatre,In what context did Brett make his professional acting debut?,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,[CLS],0.0
566,519,"Brett made his professional acting debut in rep at the Library Theatre in Manchester in 1954, and his",Manchester,In what city did Brett make his professional acting debut?,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,[CLS],0.0
567,520,"Phillips auditioned in Savannah, Georgia. He sang ""Superstition"" by",Superstition,"""Superstition""","Stimulants (also often referred to as psychostimulants or colloquially as uppers) is an overarching term that covers many drugs including those that increase activity of the body, drugs that are pleasurable and invigorating, or drugs that have sympathomimetic effects.",[CLS],0.0
568,520,"Phillips auditioned in Savannah, Georgia. He sang ""Superstition"" by","""Superstition","""Superstition""","Stimulants (also often referred to as psychostimulants or colloquially as uppers) is an overarching term that covers many drugs including those that increase activity of the body, drugs that are pleasurable and invigorating, or drugs that have sympathomimetic effects.",[CLS],0.0
569,521,"After the conclusion of the sixth season of I Love Lucy, the Arnazes decided",Arnazes,Lucy Arnazes,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
570,521,"After the conclusion of the sixth season of I Love Lucy, the Arnazes decided",the Arnazes,Lucy Arnazes,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
571,522,The Impossible Years,The Impossible Years,The Impossible Years,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",[CLS],0.0
572,523,bono died of injuries from hitting a tree while skiing at heavenly ski resort in lake,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
573,524,mohyeldin's first major assignments happened shortly after 9/11.,NO_Q,NO_Q,"The English word ""winter"" comes from the Proto-Indo-European root ""wend,"" relating to water.",NO_Q,-1.0
574,525,no,NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
575,526,Ellington began to make recordings with smaller groups,Ellington,jazz musician,"Conversely, it is a poor absorber of green and near-green portions of the spectrum, which it reflects, producing the green color of chlorophyll-containing tissues.",[CLS],0.0
576,527,Lambert is best known for his theatrical performance style and meticulous attention to detail in all aspects of his,Lambert,songwriter,"In target variations, the aim is usually to get the ball as close to a mark as possible.",[CLS],0.0
577,528,"Cronin was named player-manager of the Senators in 1933, a post ",1933,In what year did Cronin become player-manager of the Senators?,"Stock exchanges list shares of common equity as well as other security types, e.g.",[CLS],0.0
578,529,"Bolton and Kern had a musical, Very Good Eddie, running at the Princess Theatre in",the Princess Theatre,The Princess Theatre,The oldest bows known so far come from the Holmegård swamp in Denmark.,[CLS],0.0
579,530,john grisham,NO_Q,NO_Q,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",NO_Q,-1.0
580,531,Shen Kuo was born in Qiantang (modern-day Hangzhou) in,modern-day Hangzhou,Qiantang,"In modern times, it is mainly a competitive sport and recreational activity.",[CLS],0.0
581,532,yes.,NO_Q,NO_Q,Chromium is a chemical element with symbol Cr and atomic number 24.,NO_Q,-1.0
582,533,the benches in the british house of commons are green while those in the house of lords,NO_Q,NO_Q,"For this reason, the costume of the ""Mona Lisa"" by Leonardo da Vinci and the benches in the British House of Commons are green while those in the House of Lords are red.",NO_Q,-1.0
583,534,the film did not air on hbo,NO_Q,NO_Q,"In subtractive color systems, used in painting and color printing, it is created by a combination of yellow and blue, or yellow and cyan; in the RGB color model, used on television and computer screens, it is one of the additive primary colors, along with red and blue, which are mixed in different combinations to create all other colors.",NO_Q,-1.0
584,535,Jane Goodall Institute,Jane Goodall Institute,Jane Goodall,"It is located at 3764 Elvis Presley Boulevard in the vast Whitehaven community, about 9 miles (14.5 km) from Downtown and less than four miles (6 km) north of the Mississippi border.",[CLS],0.0
585,536,"johansson has been called ""scarjo"" by the media and fans,",NO_Q,NO_Q,"The Big Five personality traits, also known as the five factor model (FFM), is a model based on common language descriptors of personality.",NO_Q,-1.0
586,537,no,NO_Q,NO_Q,"The United Kingdom of Great Britain and Northern Ireland, commonly known as the United Kingdom (UK) or Britain, is a sovereign country in western Europe.",NO_Q,-1.0
587,538,The Roaring Twenties,The Roaring Twenties,The Roaring Twenties,A cardigan is a type of knitted garment (sweater) that has an open front.,[CLS],0.0
588,539,the convenience store chain 7-eleven transformed 11 of its stores in the u.s.,NO_Q,NO_Q,"Factors such as gender, age, and culture can influence how an individual perceives color.",NO_Q,-1.0
589,540,latour,NO_Q,NO_Q,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",NO_Q,-1.0
590,541,"he turned down a full scholarship at oberlin college, which did not have an established jazz",NO_Q,NO_Q,There are different models of care for EMS providers which significantly influence the scope of practice of paramedics in an area.,NO_Q,-1.0
591,542,saul hudson,NO_Q,NO_Q,"Saul Hudson (born July 23, 1965), better known by his stage name Slash, is a British-American musician and songwriter.",NO_Q,-1.0
592,543,thierry henry is a striker.,NO_Q,NO_Q,Thierry Daniel Henry (; born 17 August 1977) is a retired French professional footballer who played as a forward and is the second assistant manager of the Belgium national team.,NO_Q,-1.0
593,544,"eurythmics released their next album, revenge, in 1986.",NO_Q,NO_Q,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",NO_Q,-1.0
594,545,wizard,NO_Q,NO_Q,About five-sixths of the island of Ireland seceded from the United Kingdom in 1921 as the Irish Free State.,NO_Q,-1.0
595,546,cellier joined the d'oyly carte company as musical director at the opera com,NO_Q,NO_Q,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",NO_Q,-1.0
596,547,Carpentier studied music theory at the Lycee Jeanson de Sailly when ,Carpentier,French composer,"As of 2016, customers can shop online using a range of different computers and devices, including desktop computers, laptops, tablet computers and smartphones.",[CLS],0.0
597,548,Kelly's first professional race was the Etoile de Besseges. It started on,the Etoile de Besseges,a race,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
598,549,"Bobby Darin was reared by his maternal grandmother, whom he believed was his mother",Bobby Darin,who was raised by his maternal grandmother?,Practitioners of accounting are known as accountants.,[CLS],0.0
599,549,"Bobby Darin was reared by his maternal grandmother, whom he believed was his mother",his maternal grandmother,who raised Bobby Darin,Practitioners of accounting are known as accountants.,[CLS],0.0
600,550,the univac was the first known large-scale electronic computer on the market in 1950.,NO_Q,NO_Q,The minimum weight permissible is including the driver but not fuel.,NO_Q,-1.0
601,551,there was a shootout at pine ridge.,NO_Q,NO_Q,"The first organized contest was on April 28, 1887, by the chief editor of Paris publication ""Le Vélocipède"", Monsieur Fossier.",NO_Q,-1.0
602,552,"elvis presley was born in tupelo, mississippi, and relocated to memphis, tennessee",NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
603,553,they might accurately be described as a loose collection of families of diverse origins who migrated,NO_Q,NO_Q,"They are found on every continent except Antarctica, in every habitat on the planet that contains insect-pollinated flowering plants.",NO_Q,-1.0
604,554,"Joel recorded his second Columbia album in Los Angeles, Streetlife Serenade.",Los Angeles,Where did Joel record his second Columbia album?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",[CLS],0.0
605,554,"Joel recorded his second Columbia album in Los Angeles, Streetlife Serenade.",Streetlife Serenade,Joel recorded his second Columbia album in Los Angeles,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",[CLS],0.0
606,555,Mystique becomes the adoptive mother of the four-year-old girl Rogue.,the adoptive mother,What is Mystique's relationship to Rogue?,"Emotional pain that is severe can cause 'broken heart syndrome', including physical damage to the heart.",[CLS],0.0
607,556,chris benoit and kurt angle competed in a triple threat match against chris ben,NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
608,557,"Mudvayne participated in the Summer Sanitarium Tour, headlined by Metallica",Metallica,Heavy metal band,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",[CLS],0.0
609,558,adelson,NO_Q,NO_Q,"The group has established a dedicated following called Juggalos numbering in the ""tens of thousands"".",NO_Q,-1.0
610,559,Wizard: Yeah I have listened to his music. Heartbreak Hotel was a number one,Heartbreak Hotel,a number one song,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",,0.0
611,560,"the cardigans returned in 2002 to record long gone before daylight (2003), ",NO_Q,NO_Q,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NO_Q,-1.0
612,561,"Sheehan's death was ruled an accidental drug overdose, with cocaine, Val",Sheehan's death,Val Sheehan,"Cod is the common name for the genus ""Gadus"" of demersal fishes, belonging to the family Gadidae.",[CLS],0.0
613,561,"Sheehan's death was ruled an accidental drug overdose, with cocaine, Val",an accidental drug overdose,A drug overdose,"Cod is the common name for the genus ""Gadus"" of demersal fishes, belonging to the family Gadidae.",[CLS],0.0
614,562,"the books have sold over 500 million copies worldwide, so they certainly are popular!",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
615,563,"the toys featured were airfix, plasticine, meccano, scalextric,",NO_Q,NO_Q,"The PBA Tour is the major professional tour for ten-pin bowling, operated by the Professional Bowlers Association.",NO_Q,-1.0
616,564,dawson was selected by the expos in the 11th round (pick #250) of the,NO_Q,NO_Q,,NO_Q,-1.0
617,565,"They reported, but attempted to leave after only a few minutes.",They,"report, but attempt to leave after only a few minutes",Christmas traditions vary from country to country.,[CLS],0.0
618,566,no.,NO_Q,NO_Q,"A hard rock/blues rock band, their music has also been called heavy metal, although they refer to themselves as ""a rock and roll band, nothing more, nothing less"".",NO_Q,-1.0
619,567,he led a group of conservative senators in blocking federal immigration legislation that would have,NO_Q,NO_Q,"The Financial Accounting Standards Board (FASB) is a private, non-profit organization standard setting body whose primary purpose is to establish and improve generally accepted accounting principles (GAAP) within the United States in the public's interest.",NO_Q,-1.0
620,568,the casbah,NO_Q,NO_Q,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",NO_Q,-1.0
621,569,"the chihuahua's history is convoluted, and there are",NO_Q,NO_Q,"The Chihuahua's history is convoluted, and there are many theories surrounding the origin of the breed.",NO_Q,-1.0
622,570,foreman w,NO_Q,NO_Q,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",NO_Q,-1.0
623,571,he has worked as a commentator for cbs sports' college football broadcasts.,NO_Q,NO_Q,"After clinching the SEC East, the Gators defeated then top-ranked Alabama Crimson Tide 31–20 in the SEC Championship Game to win their eighth conference title.",NO_Q,-1.0
624,572,the academy drama school in london closed in 2007.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
625,573,The Kinks started out playing the then popular R&B and blues styles; then,The Kinks,rock and roll,"The dish consists of tortilla chips (or ""totopos"") covered with cheese or cheese-based sauce, and is often served as a snack.",[CLS],0.0
626,574,after the sea chase,NO_Q,NO_Q,"Eight of his other novels have also been adapted into films: ""The Chamber"", ""The Client"", ""A Painted House"", ""The Pelican Brief"", ""The Rainmaker"", ""The Runaway Jury"", ""Skipping Christmas"", and ""A Time to Kill"".",NO_Q,-1.0
627,575,Cronkite's tenure as anchor of the CBS Evening News made him an icon,Cronkite,He was the anchor of the CBS Evening News.,"LOL, or lol, is an acronym for laugh(ing) out loud or lots of laughs, and a popular element of Internet slang.",[CLS],0.0
628,576,"botha was elected head of the national party youth in 1946, and two years later won ",NO_Q,NO_Q,Thick woodlands covered the island until the Middle Ages.,NO_Q,-1.0
629,577,"no, they were not arrested.",NO_Q,NO_Q,"American football evolved in the United States, originating from the sports of association football and rugby football.",NO_Q,-1.0
630,578,the walking dead,NO_Q,NO_Q,"A version for iOS was released in February 2010, and an HD version for the iPad.",NO_Q,-1.0
631,579,"no, he never acted in his plays.",NO_Q,NO_Q,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",NO_Q,-1.0
632,580,disraeli gears,NO_Q,NO_Q,"It typically involves the women's events of vault, uneven bars, balance beam and floor exercise.",NO_Q,-1.0
633,581,koolhaas's next landmark publications were a product of his position as,NO_Q,NO_Q,Points are primarily scored by advancing the ball into the opposing team's end zone for a touchdown or kicking the ball through the opponent's goalposts for a field goal.,NO_Q,-1.0
634,582,Roy Rogers was honored with three stars on the Hollywood Walk of Fame: for Motion Pictures at,the Hollywood Walk of Fame,For Motion Pictures at the Hollywood Walk of Fame,"The garment is mostly associated with the college culture of the Roaring Twenties and early 1930s, being also popular throughout the 1950s, the 1970s and the 1990s.",[CLS],0.0
635,583,east west vetoed this plan during the recording sessions.,NO_Q,NO_Q,"The scope of the role varies widely across the world, having originally developed as a paraprofession in the United States during the 1970s.",NO_Q,-1.0
636,584,Hayes had his finest hour as a sprinter. He won the 100m at,Hayes,British sprinter,"However, with the advent of medical practice management software, also known as health information systems, it has become possible to efficiently manage large amounts of claims.",[CLS],0.0
637,585,harry potter,NO_Q,NO_Q,"Death Eaters are fictional characters in the ""Harry Potter"" series of novels and films.",NO_Q,-1.0
638,586,the dalai lama and his retinue fled tibet with the help of,NO_Q,NO_Q,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,NO_Q,-1.0
639,587,"Akram was a man possessed of accurate control of line and length, accompanied by",Akram,a sailor,"It can be performed to motivate sports teams, entertain the audience, or for competition.",[CLS],0.0
640,588,"in august 1965, they were introduced to bob dylan by manager albert grossman's assistant,",NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
641,589,Terry Fator was on America's Got Talent in 2007.,Terry Fator,Terry Fator was on America's Got Talent in 2007.,Cheerleading began during the late 18th century with the rebellion of male students.,[CLS],0.0
642,590,"averill hit a line drive back at the mound, hitting dean on the foot",NO_Q,NO_Q,He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,NO_Q,-1.0
643,591,"alex gaskarth on vocals, jack barakat on guitar, tj ih",NO_Q,NO_Q,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",NO_Q,-1.0
644,592,"no, he didn't move during this time.",NO_Q,NO_Q,"The English word ""winter"" comes from the Proto-Indo-European root ""wend,"" relating to water.",NO_Q,-1.0
645,593,Bert Bell wanted to become an owner of a team based in Philadelphia.,Bert Bell,philadelphia 76ers owner,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",[CLS],0.0
646,594,cesar romero,NO_Q,NO_Q,"He received the Navy Cross for his service during World War I.  Hugo William Koehler was born on July 19, 1886 in St. Louis, Missouri.",NO_Q,-1.0
647,595,"He won Paris-Nice (where he became the first, and still the only,",Paris-Nice,"He became the first, and still the only,","His descendants extended the Mongol Empire across most of Eurasia by conquering or creating vassal states in all of modern-day China, Korea, the Caucasus, Central Asia, and substantial portions of Eastern Europe and Southwest Asia.",[CLS],0.0
648,596,Krauss' second Union Station album Every Time You Say Goodbye was released in 1992,1992,What year was the second Union Station album released?,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).",[CLS],0.0
649,597,silent alarm,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
650,598,American Bison,American Bison,American bison,"Auto racing (also known as car racing, motor racing, or automobile racing) is a motorsport involving the racing of automobiles for competition.",[CLS],0.0
651,599,"After Osceola's death, army doctor Frederick Weedon persu",Frederick Weedon,Frederick Weedon,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
652,600,"rosa parks died of natural causes on october 24, 2005, at the age of 92,",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
653,601,Vladimir Tismaneanu is a noted author of memoirs. This part of his work,Vladimir Tismaneanu,author of memoirs,no_passages_used,[CLS],0.0
654,602,the film,NO_Q,NO_Q,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",NO_Q,-1.0
655,603,"the second season did considerably better, making it into the top 20 finishing its second season (1996",NO_Q,NO_Q,Harry Potter is a series of fantasy novels written by British author J. K. Rowling.,NO_Q,-1.0
656,604,"Donovan published an autobiography, Fatso, in 1987.",1987,When did Donovan publish his autobiography Fatso?,"In many western countries, commercial waterfowl hunting is prohibited, and duck hunting is primarily an outdoor sporting activity.",[CLS],0.0
657,605,the movie was released in 1987.,NO_Q,NO_Q,Some schools make this a two-stage process.,NO_Q,-1.0
658,606,"durant signed with the warriors on a two-year, $54.3 million contract with ",NO_Q,NO_Q,"It was created by Kevin Systrom and Mike Krieger, and launched in October 2010 as a free mobile app exclusively for the iOS operating system.",NO_Q,-1.0
659,607,"no, he did not accept that appointment.",NO_Q,NO_Q,It can range from chanting slogans to intense physical activity.,NO_Q,-1.0
660,608,Santorum served in the United States Senate representing Pennsylvania from 1995 to 2007,Santorum,former senator,"Although modern skiing has evolved from beginnings in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings.",[CLS],0.0
661,609,monteux made a large number of recordings throughout his career. his first recording was as ,NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
662,610,"the hero's first name, milos, is a slavic given name",NO_Q,NO_Q,"The civil war was waged between two opposing groups, Irish republicans and Irish nationalists, over the Anglo-Irish Treaty.",NO_Q,-1.0
663,611,"hattie mcdaniel died of breast cancer at age 57 on october 26,",NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
664,612,wizard: i've been to the indy 500 a few times. i',NO_Q,NO_Q,"A V8 engine is an eight-cylinder V configuration engine with the cylinders mounted on the crankcase in two sets (or banks) of four, with all eight pistons driving a common crankshaft.",NO_Q,-1.0
665,613,black sold none.,NO_Q,NO_Q,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",NO_Q,-1.0
666,614,"Jenner was the American champion in the men's decathlon event in 1974, and",Jenner,olympic athlete,"A typical online store enables the customer to browse the firm's range of products and services, view photos or images of the products, along with information about the product specifications, features and prices.",[CLS],0.0
667,615,Timmons moved to New York in 1954. He played with Kenny Dorham in,Timmons,New York City,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
668,616,robert owen became the manager of the new lanark mill in january 1800.,NO_Q,NO_Q,Michigan was independent of any conference until 1896 when it became one of the founding members of the Western Conference (now known as the Big Ten Conference).,NO_Q,-1.0
669,617,starr and the other members of the beatles were appointed members of the order of the british empire,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
670,618,John Candy,John Candy,John Candy is an American actor,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS],0.0
671,619,"Turner's fifth studio album, Punching Bag, was released via MCA Nashville on June",MCA Nashville,MCA Nashville,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",[CLS],0.0
672,620,salonga became a columnist in the philippine daily inquirer with her column,NO_Q,NO_Q,The Goldendoodle was first bred by Monica Dickens in 1969.,NO_Q,-1.0
673,621,thompson was involved in a similar suit in alabama in 2005 on behalf of the families of police,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
674,622,The ABBA Generation was released in 1999.,The ABBA Generation,ABBA,Duckpin bowling is a variation of 10-pin bowling.,[CLS],0.0
675,623,rockefeller traveled widely and met with both foreign rulers and u.s. president,NO_Q,NO_Q,"Financial accounting focuses on the reporting of an organization's financial information, including the preparation of financial statements, to external users of the information, such as investors, regulators and suppliers; and management accounting focuses on the measurement, analysis and reporting of information for internal use by management.",NO_Q,-1.0
676,624,"beveridge was a member of the eugenics society, which pro",NO_Q,NO_Q,,NO_Q,-1.0
677,625,the sharecroppers begin unpacking extravagant gifts to themselves from their new accounts.,NO_Q,NO_Q,"Craps is a dice game in which the players make wagers on the outcome of the roll, or a series of rolls, of a pair of dice.",NO_Q,-1.0
678,626,"jackson declined alabama and georgia because he was fearful of the south at the time, and",NO_Q,NO_Q,Consulting services are part of the tertiary sector and account for several hundred billion dollars in annual revenues.,NO_Q,-1.0
679,627,"the story must start with my father, a famous undersea explorer",NO_Q,NO_Q,"Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",NO_Q,-1.0
680,628,Bob Fitzsimmons won a disputed version of the World Heavyweight Championship,the World Heavyweight Championship,The Ultimate Fighting Championship,The massive influx of personal information that has become available online and stored in the cloud has put user privacy at the forefront of discussion of the databases ability to safely store such personal information.,[CLS],0.0
681,629,bert bradley,NO_Q,NO_Q,"Following the success of ""Nevermind"", Nirvana was labeled ""the flagship band"" of Generation X, and Cobain hailed as ""the spokesman of a generation"".",NO_Q,-1.0
682,630,colter and her husband returned to release a duet album entitled leather and lace.,NO_Q,NO_Q,"Three consecutive strikes is a known as a ""turkey"".",NO_Q,-1.0
683,631,Salvador Dali,Salvador Dali,Salvador Dali was a Spanish artist,"A hot dog (also spelled hotdog), also known as a frankfurter (sometimes shortened to frank), dog, or wiener, is a cooked sausage, traditionally grilled or steamed and served in a partially sliced bun.",[CLS],0.0
684,632,"Curfew met Sunday School, which con",Sunday School,curfew meeting,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",[CLS],0.0
