,id,response,cand,question,knowledge,knowledge_ans,score
915,386,Modern Sounds in Country and Western Music,Western Music,Modern Sounds in Country and what else?,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",[CLS],0.0
916,387,"The cardigan was named after James Brudenell, 7th Earl of Cardigan,",James Brudenell,Who was the 7th Earl of Cardigan?,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",james brudenell,1.0
917,387,"The cardigan was named after James Brudenell, 7th Earl of Cardigan,",7th Earl of Cardigan,Who was James Brudenell?,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",7th earl of cardigan,1.0
918,387,"The cardigan was named after James Brudenell, 7th Earl of Cardigan,",The cardigan,What was named after James Brudenell?,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",the cardigan,1.0
919,387,"The cardigan was named after James Brudenell, 7th Earl of Cardigan,",Cardigan,What was named after James Brudenell?,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",the cardigan,1.0
920,388,The band's popularity was starting to decline. Alan Gratzer left in September 1988,Alan Gratzer,Who left the band in 1988?,Winter is the coldest season of the year in polar and temperate zones (winter does not occur in the tropical zone).,[CLS],0.0
921,388,The band's popularity was starting to decline. Alan Gratzer left in September 1988,September 1988,When did Alan Gratzer leave the band?,Winter is the coldest season of the year in polar and temperate zones (winter does not occur in the tropical zone).,[CLS],0.0
922,388,The band's popularity was starting to decline. Alan Gratzer left in September 1988,The band's popularity,What was starting to decline?,Winter is the coldest season of the year in polar and temperate zones (winter does not occur in the tropical zone).,[CLS],0.0
923,388,The band's popularity was starting to decline. Alan Gratzer left in September 1988,September,What month did Alan Gratzer leave the band?,Winter is the coldest season of the year in polar and temperate zones (winter does not occur in the tropical zone).,[CLS],0.0
924,389,"The band signed a worldwide deal with Richard Branson's V2 Records in 1999,",V2 Records,What record label did the band sign a deal with in 1999?,This involves the preparation of financial statements available for public consumption.,[CLS],0.0
925,389,"The band signed a worldwide deal with Richard Branson's V2 Records in 1999,",1999,What year did the band sign a worldwide deal with V2 Records?,This involves the preparation of financial statements available for public consumption.,[CLS],0.0
926,389,"The band signed a worldwide deal with Richard Branson's V2 Records in 1999,",The band,Who signed a worldwide deal with V2 Records in 1999?,This involves the preparation of financial statements available for public consumption.,[CLS],0.0
927,389,"The band signed a worldwide deal with Richard Branson's V2 Records in 1999,",a worldwide deal,What did the band sign with V2 Records in 1999?,This involves the preparation of financial statements available for public consumption.,[CLS],0.0
928,389,"The band signed a worldwide deal with Richard Branson's V2 Records in 1999,",Richard Branson's V2 Records,Who did the band sign a deal with in 1999?,This involves the preparation of financial statements available for public consumption.,[CLS],0.0
929,390,"lasso d'amore, lasso d'amore, and",NO_Q,NO_Q,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",NO_Q,-1.0
930,391,The death of Villeneuve was not widely publicized.,Villeneuve,Whose death was not widely known?,Dirt track racing is the single most common form of auto racing in the United States.,[CLS],0.0
931,391,The death of Villeneuve was not widely publicized.,The death,What was not widely known about Villeneuve?,Dirt track racing is the single most common form of auto racing in the United States.,[CLS],0.0
932,392,The Red Shift won no awards.,The Red Shift,What movie won no awards?,You Make It Feel Like Christmas is the fourth studio album by American singer-songwriter Gwen Stefani.,[CLS],0.0
933,393,no.,NO_Q,NO_Q,It is one of the major forms of throwing sports.,NO_Q,-1.0
934,394,"The New Order was released in May 1988, and found",May 1988,When was The New Order released?,"A bowling alley (or bowling center) is a facility where the sport of bowling, often ten-pin bowling, takes place.",[CLS],0.0
935,394,"The New Order was released in May 1988, and found",The New Order,What movie was released in May 1988?,"A bowling alley (or bowling center) is a facility where the sport of bowling, often ten-pin bowling, takes place.",[CLS],0.0
936,395,"Rhett and Link met on September 4th, 1984 (this is the date they",Rhett,"Who met Link on September 4, 1984?","""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
937,395,"Rhett and Link met on September 4th, 1984 (this is the date they",Link,Who met Rhett?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
938,395,"Rhett and Link met on September 4th, 1984 (this is the date they","September 4th, 1984",When did Rhett and Link meet?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
939,396,The final memo mentioned Zubaydah several times. It claimed that due to the enhanced,Zubaydah,What did the final memo mention several times?,"The band is composed of guitarist and lead vocalist Chad Kroeger, guitarist, keyboardist and backing vocalist Ryan Peake, bassist Mike Kroeger, and drummer Daniel Adair.",[CLS],0.0
940,396,The final memo mentioned Zubaydah several times. It claimed that due to the enhanced,The final memo,What document mentioned Zubaydah several times?,"The band is composed of guitarist and lead vocalist Chad Kroeger, guitarist, keyboardist and backing vocalist Ryan Peake, bassist Mike Kroeger, and drummer Daniel Adair.",[CLS],0.0
941,397,Galton prepared the first weather map published in The Times,Galton,Who prepared the first weather map published in The Times?,"Until 2009, blogs were usually the work of a single individual, occasionally of a small group, and often covered a single subject or topic.",[CLS],0.0
942,397,Galton prepared the first weather map published in The Times,Times,Galton prepared the first weather map published in what newspaper?,"Until 2009, blogs were usually the work of a single individual, occasionally of a small group, and often covered a single subject or topic.",[CLS],0.0
943,397,Galton prepared the first weather map published in The Times,the first weather map,What did Galton prepare?,"Until 2009, blogs were usually the work of a single individual, occasionally of a small group, and often covered a single subject or topic.",[CLS],0.0
944,397,Galton prepared the first weather map published in The Times,The Times,Where was the first weather map published?,"Until 2009, blogs were usually the work of a single individual, occasionally of a small group, and often covered a single subject or topic.",[CLS],0.0
945,398,james clark jr,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
946,399,Nigel Mansell was born on 8 August 1953 in Upton-upon-Sever,Nigel Mansell,Who was born in Upton-upon-Sever?,"Almost as soon as automobiles had been invented, races of various sorts were organised, with the first recorded as early as 1867.",[CLS],0.0
947,399,Nigel Mansell was born on 8 August 1953 in Upton-upon-Sever,8 August 1953,When was Nigel Mansell born?,"Almost as soon as automobiles had been invented, races of various sorts were organised, with the first recorded as early as 1867.",[CLS],0.0
948,400,"The main story arc concerns Harry's struggle against Lord Voldemort, a",Harry,Who fights Lord Voldemort?,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",harry,1.0
949,400,"The main story arc concerns Harry's struggle against Lord Voldemort, a",The main story arc,What is Harry's struggle with Lord Voldemort?,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",main story arc,1.0
950,400,"The main story arc concerns Harry's struggle against Lord Voldemort, a",Lord Voldemort,Who is Harry's main antagonist?,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",lord voldemort,1.0
951,401,The United States has 59 protected areas known as national parks.,The United States,What country has 59 national parks?,"The park is known for its wildlife and its many geothermal features, especially Old Faithful geyser, one of its most popular features.",[CLS],0.0
952,401,The United States has 59 protected areas known as national parks.,59,How many protected areas are there in the US?,"The park is known for its wildlife and its many geothermal features, especially Old Faithful geyser, one of its most popular features.",[CLS],0.0
953,401,The United States has 59 protected areas known as national parks.,national parks,What are the protected areas in the United States called?,"The park is known for its wildlife and its many geothermal features, especially Old Faithful geyser, one of its most popular features.",[CLS],0.0
954,402,"It was announced in February 2016 that Pink will cover a Beatles song, ""Lucy in",February 2016,When was it announced that Pink would cover a Beatles song?,no_passages_used,[CLS],0.0
955,402,"It was announced in February 2016 that Pink will cover a Beatles song, ""Lucy in",Beatles,What band did Pink cover in 2016?,no_passages_used,[CLS],0.0
956,402,"It was announced in February 2016 that Pink will cover a Beatles song, ""Lucy in",Lucy,What Beatles song did Pink cover in 2016?,no_passages_used,[CLS],0.0
957,402,"It was announced in February 2016 that Pink will cover a Beatles song, ""Lucy in",Pink,"Who will cover ""Lucy in a Bottle""?",no_passages_used,[CLS],0.0
958,403,The Aquabats! Super Show! is centered around the adventures of The Aquabats,Aquabats,The Super Show! revolves around what animal?,"Contrary to popular belief, Elvis impersonators have existed since the mid-1950s, just after Elvis began his career.",[CLS],0.0
959,403,The Aquabats! Super Show! is centered around the adventures of The Aquabats,The Aquabats,The Aquabats! Super Show! is centered around the adventures of who?,"Contrary to popular belief, Elvis impersonators have existed since the mid-1950s, just after Elvis began his career.",[CLS],0.0
960,404,Salonga became a columnist in the Philippine Daily Inquirer with her column,the Philippine Daily Inquirer,Where did Salonga become a columnist?,Poodles are considered to be hypoallergenic.,[CLS],0.0
961,404,Salonga became a columnist in the Philippine Daily Inquirer with her column,Salonga,Who became a columnist for the Philippine Daily Inquirer?,Poodles are considered to be hypoallergenic.,[CLS],0.0
962,404,Salonga became a columnist in the Philippine Daily Inquirer with her column,a columnist,What did Salonga become with the Daily Inquirer?,Poodles are considered to be hypoallergenic.,[CLS],0.0
963,405,They founded a band with Cave as singer.,They,Who founded a band with Cave as singer?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
964,405,They founded a band with Cave as singer.,a band,What was Cave's idea for?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
965,405,They founded a band with Cave as singer.,Cave,Who was the singer of the band?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
966,405,They founded a band with Cave as singer.,singer,What was Cave's job?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
967,406,Ventura attracted criticism when he decided not to live in the governor's mansion,Ventura,Who decided not to live in the governor's mansion?,"Late Middle Japanese (1185–1600) included changes in features that brought it closer to the modern language, and the first appearance of European loanwords.",[CLS],0.0
968,406,Ventura attracted criticism when he decided not to live in the governor's mansion,criticism,What was Ventura's decision not to live in the governor's mansion causing?,"Late Middle Japanese (1185–1600) included changes in features that brought it closer to the modern language, and the first appearance of European loanwords.",[CLS],0.0
969,406,Ventura attracted criticism when he decided not to live in the governor's mansion,the governor's mansion,Where did Ventura decide not to live?,"Late Middle Japanese (1185–1600) included changes in features that brought it closer to the modern language, and the first appearance of European loanwords.",[CLS],0.0
970,407,"He was minister of agriculture in the second Sonnino Cabinet (December 2, 1909 ",Sonnino Cabinet,What was the name of the second cabinet in which he served?,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,[CLS],0.0
971,407,"He was minister of agriculture in the second Sonnino Cabinet (December 2, 1909 ","December 2, 1909",When was he in the second Sonnino Cabinet?,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,[CLS],0.0
972,407,"He was minister of agriculture in the second Sonnino Cabinet (December 2, 1909 ",agriculture,What was he the minister of?,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,[CLS],0.0
973,407,"He was minister of agriculture in the second Sonnino Cabinet (December 2, 1909 ",the second Sonnino Cabinet,In what cabinet was he minister of agriculture?,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,[CLS],0.0
974,407,"He was minister of agriculture in the second Sonnino Cabinet (December 2, 1909 ",December,What month was he in the Sonnino Cabinet?,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,[CLS],0.0
975,408,new south wales,NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
976,409,After the ascent of Everest,Everest,After the ascent of what?,"Cod livers are processed to make cod liver oil, an important source of vitamin A, vitamin D, vitamin E, and omega-3 fatty acids (EPA and DHA).",[CLS],0.0
977,410,Ogre's first collaboration with Al Jourgensen was in 1987 during the recording,Al Jourgensen,Who did Ogre first collaborate with?,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",[CLS],0.0
978,410,Ogre's first collaboration with Al Jourgensen was in 1987 during the recording,1987,When was Ogre's first collaboration with Al Jourgensen?,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",[CLS],0.0
979,411,no,NO_Q,NO_Q,"No records of the Techichi are available prior to the 9th century, although dog pots from Colima, Mexico, buried as part of the western Mexico shaft tomb tradition which date back to 300 BC are thought to depict Techichis.",NO_Q,-1.0
980,412,Pistorius competed in T44 (single below-knee,Pistorius,Who competed in T44?,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",[CLS],0.0
981,412,Pistorius competed in T44 (single below-knee,T44,What did Pistorius compete in?,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",[CLS],0.0
982,412,Pistorius competed in T44 (single below-knee,single below-knee,What did Pistorius compete in in T44?,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",[CLS],0.0
983,413,"No, he moved to Memphis, Tennessee with his family when he was 13.",Memphis,What city did he move to when he was 13?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
984,413,"No, he moved to Memphis, Tennessee with his family when he was 13.",Tennessee,What state did he move to when he was 13?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
985,413,"No, he moved to Memphis, Tennessee with his family when he was 13.",13,How old was he when he moved to Memphis?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
986,413,"No, he moved to Memphis, Tennessee with his family when he was 13.",his family,Who did he move with when he was 13?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
987,414,Eric Burdon and the Animals,Eric Burdon,Who is the author of The Animals?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
988,414,Eric Burdon and the Animals,the Animals,What is Eric Burdon's relationship with?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
989,415,no,NO_Q,NO_Q,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",NO_Q,-1.0
990,416,"no, i'm not. although, i do think that it is fun to dress up",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
991,417,The BQE was a live show.,BQE,What was the name of the live show?,Its western border is formed by the Mississippi River.,[CLS],0.0
992,417,The BQE was a live show.,The BQE,What was the name of the live show?,Its western border is formed by the Mississippi River.,[CLS],0.0
993,417,The BQE was a live show.,a live show,What was the BQE?,Its western border is formed by the Mississippi River.,[CLS],0.0
994,418,J. K. Rowling,J. K. Rowling,Who is the author of this book?,"Born in Yate, Gloucestershire, England, Rowling was working as a researcher and bilingual secretary for Amnesty International when she conceived the idea for the ""Harry Potter"" series while on a delayed train from Manchester to London in 1990.",rowling,0.5
995,419,no,NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
996,420,no,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
997,421,"Buck Owens died in his sleep of an apparent heart attack on March 25, 2006, in his",Buck Owens,"Who died in his sleep on March 25, 2006?","During the Spanish colonial era, parts of the road system were given the status of ""Camino Real"".",[CLS],0.0
998,421,"Buck Owens died in his sleep of an apparent heart attack on March 25, 2006, in his","March 25, 2006",When did Buck Owens die?,"During the Spanish colonial era, parts of the road system were given the status of ""Camino Real"".",[CLS],0.0
999,421,"Buck Owens died in his sleep of an apparent heart attack on March 25, 2006, in his",his sleep,Where did Buck Owens die?,"During the Spanish colonial era, parts of the road system were given the status of ""Camino Real"".",[CLS],0.0
1000,421,"Buck Owens died in his sleep of an apparent heart attack on March 25, 2006, in his",March,What month did Buck Owens die?,"During the Spanish colonial era, parts of the road system were given the status of ""Camino Real"".",[CLS],0.0
1001,422,no,NO_Q,NO_Q,Many shades of green have been named after plants or are related to plants.,NO_Q,-1.0
1002,423,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Hunter,"Who released the song ""Young Love""?",no_passages_used,[CLS],0.0
1003,423,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",1957,"What year did Hunter release his hit single ""Young Love""?",no_passages_used,[CLS],0.0
1004,423,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Young Love,What was Hunter's 1957 hit song?,no_passages_used,[CLS],0.0
1005,423,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",a 1957 hit record,"What was Hunter's song ""Young Love?""",no_passages_used,[CLS],0.0
1006,423,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",No,"How did the song ""Young Love"" rank on the Billboard 200?",no_passages_used,[CLS],0.0
1007,424,He was the leading figure of rock and roll.,He,Who was the leading figure of rock and roll?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1008,424,He was the leading figure of rock and roll.,the leading figure,What role did he play in rock and roll?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",producer,0.0
1009,425,"Flo Rida's debut album, Mail on Sunday, was released in March 2008",Sunday,On what day was Flo Rida's debut album released?,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",[CLS],0.0
1010,425,"Flo Rida's debut album, Mail on Sunday, was released in March 2008",March 2008,When was Flo Rida's debut album released?,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",[CLS],0.0
1011,425,"Flo Rida's debut album, Mail on Sunday, was released in March 2008",March,What month was Flo Rida's debut album?,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",[CLS],0.0
1012,426,"no, he did not perform anywhere else.",NO_Q,NO_Q,"It stocks 7,000 candies from around the world.",NO_Q,-1.0
1013,427,Dylan Lauren is a fashion designer.,Dylan Lauren,Who is a fashion designer?,"Lauren said that her goal was to ""merge fashion, art and pop candy culture"".",[CLS],0.0
1014,427,Dylan Lauren is a fashion designer.,a fashion designer,What is Dylan Lauren's career?,"Lauren said that her goal was to ""merge fashion, art and pop candy culture"".",[CLS],0.0
1015,428,the year,NO_Q,NO_Q,"Limited evidence suggests cannabis can: reduce nausea and vomiting during chemotherapy, improve appetite in people with HIV/AIDS, and reduce chronic pain and muscle spasms.",NO_Q,-1.0
1016,429,no,NO_Q,NO_Q,These babies are known as preemies or premmies.,NO_Q,-1.0
1017,430,"Asada received additional training in Russia from Tatiana Tarasova, while Ar",Asada,Who received additional training from Tatiana Tarasova?,"Bicycles provide numerous benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails.",[CLS],0.0
1018,430,"Asada received additional training in Russia from Tatiana Tarasova, while Ar",Russia,Where did Asada receive additional training?,"Bicycles provide numerous benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails.",[CLS],0.0
1019,430,"Asada received additional training in Russia from Tatiana Tarasova, while Ar",additional training,What did Asada receive from Tatiana Tarasova?,"Bicycles provide numerous benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails.",[CLS],0.0
1020,430,"Asada received additional training in Russia from Tatiana Tarasova, while Ar",Tatiana Tarasova,Who trained Asada in Russia?,"Bicycles provide numerous benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails.",[CLS],0.0
1021,431,no,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
1022,432,"Pat Neshek was traded to the Oakland Athletics on August 3, 2012, for cash",Pat Neshek,Who was traded to the Oakland Athletics?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1023,432,"Pat Neshek was traded to the Oakland Athletics on August 3, 2012, for cash",the Oakland Athletics,What team did Neshek trade to?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1024,432,"Pat Neshek was traded to the Oakland Athletics on August 3, 2012, for cash","August 3, 2012",When was Neshek traded to the Oakland Athletics?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1025,432,"Pat Neshek was traded to the Oakland Athletics on August 3, 2012, for cash",August,What month was Pat Neshek traded?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1026,432,"Pat Neshek was traded to the Oakland Athletics on August 3, 2012, for cash",cash,What did the Oakland Athletics pay for Neshek?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1027,433,Tom Scholz first started writing music in 1969 while he was attending Massachusetts Institute of Technology (,Tom Scholz,Who started writing music while he was attending the Massachusetts Institute of Technology?,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",[CLS],0.0
1028,433,Tom Scholz first started writing music in 1969 while he was attending Massachusetts Institute of Technology (,1969,When did Tom Scholz start writing music?,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",[CLS],0.0
1029,433,Tom Scholz first started writing music in 1969 while he was attending Massachusetts Institute of Technology (,Massachusetts Institute of Technology,Where did Tom Scholz start writing music?,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",[CLS],0.0
1030,433,Tom Scholz first started writing music in 1969 while he was attending Massachusetts Institute of Technology (,music,What genre of work did Tom Scholz begin writing?,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",[CLS],0.0
1031,433,Tom Scholz first started writing music in 1969 while he was attending Massachusetts Institute of Technology (,Technology,What was Tom Scholz's major field of study?,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",[CLS],0.0
1032,434,Seward was seen as the overwhelming favorite.,Seward,Who was seen as the overwhelming favorite?,"Users can apply various digital filters to their images, and add locations through geotags.",[CLS],0.0
1033,434,Seward was seen as the overwhelming favorite.,the overwhelming favorite,What was Seward seen as?,"Users can apply various digital filters to their images, and add locations through geotags.",[CLS],0.0
1034,435,"Wizard: Yes, but it's not so severe as to cause physical damage.",physical damage,Is it so severe as to cause what?,"These feelings may cause physical symptoms, such as a fast heart rate and shakiness.",fast heart rate and shakiness.,0.0
1035,436,Jagger was honoured with a knighthood for services to popular music in the Queen',Queen,Jagger was honoured with a knighthood for services to popular music in what title?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".","""the king"".",0.0
1036,436,Jagger was honoured with a knighthood for services to popular music in the Queen',Jagger,Who was knighted for his services to popular music?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",[CLS],0.0
1037,436,Jagger was honoured with a knighthood for services to popular music in the Queen',a knighthood,What honor did Jagger receive for his services to popular music?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".","""king of rock and roll"" or simply ""the king"".",0.0
1038,436,Jagger was honoured with a knighthood for services to popular music in the Queen',services,What did Jagger do to popular music?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",icon,0.0
1039,436,Jagger was honoured with a knighthood for services to popular music in the Queen',popular music,Jagger was knighted for services to what?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",[CLS],0.0
1040,436,Jagger was honoured with a knighthood for services to popular music in the Queen',the Queen,Jagger was knighted for services to popular music in which monarch?,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",[CLS],0.0
1041,437,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",McDaniel,Who won the Oscar?,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
1042,437,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",Oscar,What award was McDaniel given?,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
1043,437,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",Jet,What magazine reported on McDaniel's Oscar in 1992?,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
1044,437,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",McDaniel's Oscar,What is currently unknown?,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
1045,437,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",Jet magazine,Which magazine reported on McDaniel's Oscar in 1992,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
1046,438,It was created by Kevin Systrom and Mike Krieger.,Kevin Systrom,What was the name of the creator?,"Originally, a distinctive feature of Instagram was its confining of photos to a square; this was changed in August 2015, when an update started allowing users to upload media at full size.",[CLS],0.0
1047,438,It was created by Kevin Systrom and Mike Krieger.,Mike Krieger,"Along with Kevin Systrom, who created the film?","Originally, a distinctive feature of Instagram was its confining of photos to a square; this was changed in August 2015, when an update started allowing users to upload media at full size.",[CLS],0.0
1048,438,It was created by Kevin Systrom and Mike Krieger.,It,What was created by Kevin Systrom and Mike Krieger?,"Originally, a distinctive feature of Instagram was its confining of photos to a square; this was changed in August 2015, when an update started allowing users to upload media at full size.",[CLS],0.0
1049,439,no,NO_Q,NO_Q,The team with the most points at the end of a game wins.,NO_Q,-1.0
1050,440,"no, i haven't.",NO_Q,NO_Q,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",NO_Q,-1.0
1051,441,"After Annapurna, Lafaille resolved never to climb again, but during his long",Annapurna,After which mountain did Lafaille decide not to climb again?,"The lineup, when first signed to Geffen Records in 1986, consisted of vocalist Axl Rose, lead guitarist Slash, rhythm guitarist Izzy Stradlin, bassist Duff McKagan, and drummer Steven Adler.",[CLS],0.0
