,id,response,cand,question,knowledge,knowledge_ans,score
817,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,Kurt Cobain,Who died of an overdose in 1994?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.",[CLS],0.0
818,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,1994,In what year did Kurt Cobain die?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.",[CLS],0.0
819,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,Nir,What movie did Apprentice like?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.",[CLS],0.0
820,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,an overdose,What was the cause of death of Kurt Cobain?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.",[CLS],0.0
821,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,Apprentice,Who liked Nirvana's work?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.",[CLS],0.0
822,468,Kurt Cobain died of an overdose in 1994. Apprentice liked some of Nir,some,How much of Nirvana did Apprentice like?,"Cobain, however, was uncomfortable with the label, believing his message and artistic vision had been misinterpreted by the public, with his personal problems often subject to media attention.","cobain, however, was uncomfortable",0.0
823,469,apprentice: i've never been duck hunting. i've only watched duck dynast,NO_Q,NO_Q,"Hunting is the practice of killing or trapping animals, or pursuing or tracking them with the intent of doing so.",NO_Q,-1.0
824,470,"They do not shed, which reduces dander.",dander,What does the lack of shed reduce?,"Their coats do not shed, which reduces dander.",dander,1.0
825,471,apprentice: i've always wanted to visit ireland.,NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
826,472,apprentice: i'm going to watch the movies this weekend.,NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
827,473,Wizard: I've grown a lot.,a lot,How much has Wizard grown?,"Later, bodybuilder Earle Liederman advocated the use of ""beef juice"" or ""beef extract"" (basically, consomme) as a way to enhance muscle recovery.",[CLS],0.0
828,474,"The books have sold more than 500 million copies worldwide, making them the best-selling book series",more than 500 million,How many copies have been sold worldwide?,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",more than 500 million,1.0
829,474,"The books have sold more than 500 million copies worldwide, making them the best-selling book series",more than 500 million copies,How many times have the books sold worldwide?,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",more than 500 million copies,1.0
830,475,The National Football League (NFL) has 32 teams. The Arena Football League (AFL,The National Football League,What is the NFL?,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",national football league,1.0
831,475,The National Football League (NFL) has 32 teams. The Arena Football League (AFL,NFL,What is another name for the National Football League?,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",(nfl),1.0
832,475,The National Football League (NFL) has 32 teams. The Arena Football League (AFL,32,How many teams does the National Football League have?,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",three,0.0
833,475,The National Football League (NFL) has 32 teams. The Arena Football League (AFL,The Arena Football League,What is the AFL?,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",arena football league,1.0
834,475,The National Football League (NFL) has 32 teams. The Arena Football League (AFL,(AFL,What is the Arena Football League?,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",(afl),1.0
835,476,Apprentice likes cycling.,Apprentice,What type of person likes to cycle?,"Apart from two-wheeled bicycles, ""cycling"" also includes the riding of unicycles, tricycles, quadracycles, recumbent and similar human-powered vehicles (HPVs).",[CLS],0.0
836,476,Apprentice likes cycling.,cycling,What sport does Apprentice like?,"Apart from two-wheeled bicycles, ""cycling"" also includes the riding of unicycles, tricycles, quadracycles, recumbent and similar human-powered vehicles (HPVs).",[CLS],0.0
837,477,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer,",Elvis Aaron Presley,Who was an American singer?,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",elvis aaron presley,1.0
838,477,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer,","August 16, 1977",When did Elvis Presley die?,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.","august 16, 1977",1.0
839,477,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer,",American,What nationality was Elvis Aaron Presley?,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",american,1.0
840,477,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer,",August,What month did Elvis Presley die?,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",august,1.0
841,477,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer,",an American singer,Who was Elvis Aaron Presley?,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.","an american singer, musician, and actor",0.5714285714285715
842,478,"wizard: well, i'm not sure if you've heard of bowling.",NO_Q,NO_Q,"The sport is also very popular on the eastern side of the Adriatic, especially in Croatia, Montenegro and Bosnia and Herzegovina, where the sport is known in Serbo-Croatian as ' ('playing '') or ' (colloquially also ').",NO_Q,-1.0
843,479,"apprentice: i'm vegetarian, so i don't partake in any of this!",NO_Q,NO_Q,"There are variations of the diet as well: an ovo-lacto vegetarian diet includes both eggs and dairy products, an ovo-vegetarian diet includes eggs but not dairy products, and a lacto-vegetarian diet includes dairy products but not eggs.",NO_Q,-1.0
844,480,apprentice: i love american football. it's probably my favorite sport. wizard: it is,NO_Q,NO_Q,"The offense must advance at least ten yards in four downs, or plays, and otherwise they turn over the football to the defense; if the offense succeeds in advancing ten yards or more, they are given a new set of four downs.",NO_Q,-1.0
845,481,"Five-pin bowling is a bowling variant which is played in Canada, where many",Five,What is the number of pins used in Canadian bowling?,"Five-pin bowling is a bowling variant which is played in Canada, where many bowling alleys offer it, either alone or in combination with ten-pin bowling.",five,1.0
846,481,"Five-pin bowling is a bowling variant which is played in Canada, where many",Canada,Where is five-pin bowling played?,"Five-pin bowling is a bowling variant which is played in Canada, where many bowling alleys offer it, either alone or in combination with ten-pin bowling.",canada,1.0
847,481,"Five-pin bowling is a bowling variant which is played in Canada, where many",Five-pin bowling,What bowling variant is played in Canada?,"Five-pin bowling is a bowling variant which is played in Canada, where many bowling alleys offer it, either alone or in combination with ten-pin bowling.",five-pin bowling,1.0
848,481,"Five-pin bowling is a bowling variant which is played in Canada, where many",a bowling variant,What is five-pin bowling?,"Five-pin bowling is a bowling variant which is played in Canada, where many bowling alleys offer it, either alone or in combination with ten-pin bowling.",a bowling variant which is played in canada,0.5
849,482,Wizard: I love green beer on St. Patrick's day.,St. Patrick's day,On what day does Wizard drink green beer?,"Often they serve as windbreaks to improve conditions for the adjacent crops, as in bocage country.",[CLS],0.0
850,483,"Apprentice likes hot dogs with onions, ketchup and mustard.",Apprentice,"Who likes hot dogs with onions, ketchup and mustard?",Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
851,483,"Apprentice likes hot dogs with onions, ketchup and mustard.",hot dogs,What kind of food does Apprentice like?,Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
852,483,"Apprentice likes hot dogs with onions, ketchup and mustard.",onions,"Along with ketchup and mustard, what does Apprentice like in hot dogs?",Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
853,483,"Apprentice likes hot dogs with onions, ketchup and mustard.",ketchup,"Along with onions and mustard, what condiment does Apprentice like?",Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
854,483,"Apprentice likes hot dogs with onions, ketchup and mustard.",mustard,"Along with onions and ketchup, what condiment does Apprentice like?",Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
855,484,apprentice: i have been to one jazz festival.,NO_Q,NO_Q,"""Swing dance"" is a group of dances that developed with the swing style of jazz music in the 1920s-1940s, with the origins of each dance predating the popular ""swing era"".",NO_Q,-1.0
856,485,"Apprentice: Hi, I'm an accountant. I like Hi-5.",an accountant,What is the profession of an apprentice?,Play School is an Australian educational television show for children produced by the Australian Broadcasting Corporation.,[CLS],0.0
857,486,"Wizard: Yes, several minerals have a green color.",several minerals,What has a green color?,"Green is common in nature, especially in plants.",plants,0.0
858,487,apprentice: i used to do cheer leading from 7 up to 15 years old.,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
859,488,"Wizard: Yes, I like the music of Cuba.",Cuba,What country's music does Wizard like?,"The Cuban Missile Crisis, also known as the October Crisis (), the Caribbean Crisis (), or the Missile Scare, was a 13-day (October 16–28, 1962) confrontation between the United States and the Soviet Union concerning American ballistic missile deployment in Italy and Turkey with consequent Soviet ballistic missile deployment in Cuba.",[CLS],0.0
860,489,"Wizard: Yes, they are healthcare professionals in the pre-hospital environment. Apprentice: They are",healthcare professionals,What are Wizards?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,protected title and accountable to a professional regulatory body,0.0
861,490,"apprentice: i love to fish but i've never caught cod. wizard: hey, well",NO_Q,NO_Q,"Dry cod may be prepared as unsalted stockfish, as cured salt cod or clipfish.",NO_Q,-1.0
862,491,"Apprentice: I like blue, especially the blues of the ocean. Very restful to me",Apprentice,What is the title of the person who likes blue?,no_passages_used,[CLS],0.0
863,492,apprentice: i hate to admit it but i spend way too much time on instagram! wizard:,NO_Q,NO_Q,"It was created by Kevin Systrom and Mike Krieger, and launched in October 2010 as a free mobile app exclusively for the iOS operating system.",NO_Q,-1.0
864,493,wizard: i love green on clothing and accessories and to decorate.,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
865,494,The sport of skiing was invented in the year 1924.,The sport,What is skiing?,Early skiers used one long pole or spear.,[CLS],0.0
866,494,The sport of skiing was invented in the year 1924.,skiing,What sport was invented in 1924?,Early skiers used one long pole or spear.,[CLS],0.0
867,495,apprentice: i'm trying to figure out how to move on but it's still too,NO_Q,NO_Q,That is strategies which reduce stress.,NO_Q,-1.0
868,496,"GNR's ""Appetite for Destruction"" is my favorite Guns N",GNR,"Who released ""Appetite for Destruction""?","Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",[CLS],0.0
869,496,"GNR's ""Appetite for Destruction"" is my favorite Guns N",Destruction,"What is the theme of ""Appetite for""?","Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",[CLS],0.0
870,497,Wizard: I'm not sure about his movies. I like his music. Apprentice: I,Apprentice,What is the name of Wizard's movie?,"""Blue Suede Shoes"" is a rock-and-roll standard written and first recorded by Carl Perkins in 1955.",[CLS],0.0
871,498,Instagram is a free mobile and destop application that allows it's users to share pictures,Instagram,What is the name of the free app that allows users to share pictures?,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",[CLS],0.0
872,498,Instagram is a free mobile and destop application that allows it's users to share pictures,destop application,Instagram is a free mobile and what else?,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",[CLS],0.0
873,498,Instagram is a free mobile and destop application that allows it's users to share pictures,users,What does Instagram allow to share pictures with?,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",other content,0.0
874,498,Instagram is a free mobile and destop application that allows it's users to share pictures,pictures,What does Instagram allow its users to share?,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",photos,0.0
875,499,"wizard: yes, i have a lot of interesting rocks in my area.",NO_Q,NO_Q,"The Grand Canyon is long, up to wide and attains a depth of over a mile ().",NO_Q,-1.0
876,500,Harry Potter and the Philosopher's Stone,the Philosopher's Stone,What is the name of Harry Potter's companion?,The following are notable teachers and staff members who do not have their own articles or who are not listed in other articles.,[CLS],0.0
877,501,apprentice: i've been taking archery classes for a while now. it's,NO_Q,NO_Q,The oldest bows known so far come from the Holmegård swamp in Denmark.,NO_Q,-1.0
878,502,Apprentice: I design video games for a living. Do you play any video games? Wizard,Wizard,What is the name of the person who plays video games?,"Game design creates goals, rules and challenges to define a board game, card game, dice game, casino game, role-playing game, sport, video game, war game or simulation that produces desirable interactions among its participants and, possibly, spectators.",[CLS],0.0
879,503,"wizard: no, i haven't. i've never cheered before.",NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
880,504,Wizard: I've just learned that diamonds are not very strong at all. They break,diamonds,What is not very strong?,Those properties determine the major industrial application of diamond in cutting and polishing tools and the scientific applications in diamond knives and diamond anvil cells.,[CLS],0.0
881,505,Apprentice: I love green. It is between blue and yellow on the spectrum of visible light.,the spectrum,What part of visible light does green belong to?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,camouflage,0.0
882,505,Apprentice: I love green. It is between blue and yellow on the spectrum of visible light.,visible light,What spectrum of light does green belong to?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
883,506,dylan's is a modern day wonka wizard.,NO_Q,NO_Q,,NO_Q,-1.0
884,507,"Wizard: Motivation is what prompts the person to act in a certain way, or at",Motivation,What is it called when a person is motivated to act in a certain way?,"A motive is what prompts the person to act in a certain way, or at least develop an inclination for specific behavior.",a motive,0.0
885,507,"Wizard: Motivation is what prompts the person to act in a certain way, or at",a certain way,Motivation is what that prompts a person to act in?,"A motive is what prompts the person to act in a certain way, or at least develop an inclination for specific behavior.",a certain way,1.0
886,508,Wizard: Green is my favorite color. It is the color between blue and yellow.,Green,What color is between blue and yellow?,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",[CLS],0.0
887,509,"wizard: well, it's called a turkey, but it's not the only",NO_Q,NO_Q,"Further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.",NO_Q,-1.0
888,510,"Apprentice: Yes, I do.",Apprentice,What is the job title?,"The Labrador is one of the most popular breeds of dog in Canada, the United Kingdom and the United States.",[CLS],0.0
889,511,"Wizard: I used to be really into bowling, which is an activity where you roll or",you,Who does bowling involve?,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",[CLS],0.0
890,512,apprentice: i need to lose about 50 pounds but it's for my health. tbh,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
891,513,wizard: it was too hard for me.,NO_Q,NO_Q,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",NO_Q,-1.0
892,514,"Wizard: I'm a cyclist, too. I love taking my bicycle out for ",a cyclist,What kind of person is Wizard?,"Unlike a transit bus service, which has frequent stops throughout a city or town, an intercity bus service generally has a single stop at one location in or near a city, and travels long distances without stopping at all.",[CLS],0.0
893,514,"Wizard: I'm a cyclist, too. I love taking my bicycle out for ",my bicycle,What does Wizard love to take out for a ride?,"Unlike a transit bus service, which has frequent stops throughout a city or town, an intercity bus service generally has a single stop at one location in or near a city, and travels long distances without stopping at all.",[CLS],0.0
894,515,apprentice: i think it was started in 2010 or 2011.,NO_Q,NO_Q,It is owned by Facebook.,NO_Q,-1.0
895,516,apprentice: i think green is my favourite colour. wizard: i like primary colors like blue too,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
896,517,wizard: i'm organising my spices by their colour and flavour.,NO_Q,NO_Q,Tea likely originated in southwest China during the Shang dynasty as a medicinal drink.,NO_Q,-1.0
897,518,Apprentice: I've heard that bowling is one of the major forms of throwing sports.,bowling,What is one of the major forms of throwing sports?,"In target variations, the aim is usually to get the ball as close to a mark as possible.",[CLS],0.0
898,519,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in,Just under 4.8 million,What is the population of Ireland?,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,just under 4.8 million,1.0
899,519,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in,the Republic of Ireland,Where do 4.8 million people live?,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,republic of ireland,1.0
900,520,"Wizard: Blue is my favorite color, because its relaxing and reminds me of the cold!",the cold,What does blue remind me of?,"Stimulants (also often referred to as psychostimulants or colloquially as uppers) is an overarching term that covers many drugs including those that increase activity of the body, drugs that are pleasurable and invigorating, or drugs that have sympathomimetic effects.",[CLS],0.0
901,521,"John Grisham is an American bestselling writer, attorney, politician, and activist.",John Grisham,"Who is an American bestselling writer, lawyer, politician and activist?","The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
902,521,"John Grisham is an American bestselling writer, attorney, politician, and activist.",American,What nationality is John Grisham?,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
903,521,"John Grisham is an American bestselling writer, attorney, politician, and activist.",attorney,What is John Grisham's job title?,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
904,522,Apprentice: I've been through a breakup.,a breakup,What has happened to me?,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",[CLS],0.0
905,523,wizard: i prefer defence.,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
906,524,"wizard: i love baking, too.",NO_Q,NO_Q,"The English word ""winter"" comes from the Proto-Indo-European root ""wend,"" relating to water.",NO_Q,-1.0
907,525,"Guns N' Roses' debut album, Appetite for Destruction was released in",Appetite for Destruction,What was the name of Guns N Roses' debut album?,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.","""appetite for destruction""",1.0
908,526,"Wizard: Yes, I think so. It's the color between blue and yellow on the",the color,What is the difference between blue and yellow on a Wizard?,"Conversely, it is a poor absorber of green and near-green portions of the spectrum, which it reflects, producing the green color of chlorophyll-containing tissues.",[CLS],0.0
909,526,"Wizard: Yes, I think so. It's the color between blue and yellow on the",the,Is it the color between blue and yellow on the Wizard?,"Conversely, it is a poor absorber of green and near-green portions of the spectrum, which it reflects, producing the green color of chlorophyll-containing tissues.",[CLS],0.0
910,527,"Apprentice: I love bowling, but what is the games history, I wonder? Wizard:",Wizard,What is the nickname of the bowling player?,"In target variations, the aim is usually to get the ball as close to a mark as possible.",[CLS],0.0
911,528,"Wizard: ok, equity market or share market is the aggregation of buyers",equity market,What is another name for share market?,"Stock exchanges list shares of common equity as well as other security types, e.g.",stock exchanges,0.0
912,528,"Wizard: ok, equity market or share market is the aggregation of buyers",share market,What is another name for equity market?,"Stock exchanges list shares of common equity as well as other security types, e.g.",stock exchanges,0.0
913,528,"Wizard: ok, equity market or share market is the aggregation of buyers",buyers,Equity market or share market is the aggregation of who?,"Stock exchanges list shares of common equity as well as other security types, e.g.",[CLS],0.0
914,529,The oldest bows known so far come from the Holmeg<unk>rd swamp in Denmark,Denmark,In what country are the oldest bows found?,The oldest bows known so far come from the Holmegård swamp in Denmark.,denmark,1.0
915,529,The oldest bows known so far come from the Holmeg<unk>rd swamp in Denmark,The oldest bows,What is the Holmeg rd swamp known for?,The oldest bows known so far come from the Holmegård swamp in Denmark.,the oldest bows,1.0
916,530,John Grisham wrote a book about criminal law.,John Grisham,Who wrote a book about criminal law?,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
917,530,John Grisham wrote a book about criminal law.,a book,What did John Grisham write about criminal law?,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
918,530,John Grisham wrote a book about criminal law.,criminal law,What did John Grisham write a book about?,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
919,531,"Apprentice: Yes, there are different kinds of bows.",Apprentice,What is the job title of a bow maker?,"In modern times, it is mainly a competitive sport and recreational activity.",[CLS],0.0
920,531,"Apprentice: Yes, there are different kinds of bows.",different kinds,What kind of bows are there?,"In modern times, it is mainly a competitive sport and recreational activity.",[CLS],0.0
921,531,"Apprentice: Yes, there are different kinds of bows.",bows,What are there different kinds of?,"In modern times, it is mainly a competitive sport and recreational activity.",[CLS],0.0
922,532,Apprentice: I love green because it is the color of nature.,nature,What color does green represent?,Chromium is a chemical element with symbol Cr and atomic number 24.,[CLS],0.0
923,533,Wizard: There are several minerals that are green in color such as emeralds,color,Emeralds are green in what?,"For this reason, the costume of the ""Mona Lisa"" by Leonardo da Vinci and the benches in the British House of Commons are green while those in the House of Lords are red.",[CLS],0.0
924,533,Wizard: There are several minerals that are green in color such as emeralds,emeralds,What is an example of a green mineral?,"For this reason, the costume of the ""Mona Lisa"" by Leonardo da Vinci and the benches in the British House of Commons are green while those in the House of Lords are red.",[CLS],0.0
925,534,Apprentice: I love green. It is also one of the main colors in the RGB color model,RGB,What color model does green belong to?,"In subtractive color systems, used in painting and color printing, it is created by a combination of yellow and blue, or yellow and cyan; in the RGB color model, used on television and computer screens, it is one of the additive primary colors, along with red and blue, which are mixed in different combinations to create all other colors.",rgb,1.0
926,535,"Elvis Presley lived in Memphis, Tennessee.",Elvis Presley,"Who lived in Memphis, Tennessee?","It is located at 3764 Elvis Presley Boulevard in the vast Whitehaven community, about 9 miles (14.5 km) from Downtown and less than four miles (6 km) north of the Mississippi border.",[CLS],0.0
927,535,"Elvis Presley lived in Memphis, Tennessee.",Memphis,Elvis Presley lived in what city?,"It is located at 3764 Elvis Presley Boulevard in the vast Whitehaven community, about 9 miles (14.5 km) from Downtown and less than four miles (6 km) north of the Mississippi border.",[CLS],0.0
928,535,"Elvis Presley lived in Memphis, Tennessee.",Tennessee,In what state did Elvis live?,"It is located at 3764 Elvis Presley Boulevard in the vast Whitehaven community, about 9 miles (14.5 km) from Downtown and less than four miles (6 km) north of the Mississippi border.",[CLS],0.0
929,536,"Apprentice: Yes, I think I have them.",Apprentice,What is the job title?,"The Big Five personality traits, also known as the five factor model (FFM), is a model based on common language descriptors of personality.",[CLS],0.0
930,537,"apprentice: i'd like to visit someday. have you been? wizard: no,",NO_Q,NO_Q,"The United Kingdom of Great Britain and Northern Ireland, commonly known as the United Kingdom (UK) or Britain, is a sovereign country in western Europe.",NO_Q,-1.0
931,538,Apprentice: I wear cardigans because I look classy and cultured. Wizard: It,Wizard,What is an apprentice's nickname?,A cardigan is a type of knitted garment (sweater) that has an open front.,[CLS],0.0
932,539,wizard: i think that's true. i think what you associate with your favorite color has,NO_Q,NO_Q,"Factors such as gender, age, and culture can influence how an individual perceives color.",NO_Q,-1.0
933,540,Wizard: I think it was the Aztecs.,Aztecs,Who did Wizard say they were?,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",[CLS],0.0
934,540,Wizard: I think it was the Aztecs.,the Aztecs,Who did Wizard say they were?,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",[CLS],0.0
935,541,wizard: i work in an ambulance and act as an emergency medical service. i'm somewhat,NO_Q,NO_Q,There are different models of care for EMS providers which significantly influence the scope of practice of paramedics in an area.,NO_Q,-1.0
936,542,wizard: i love guns n' roses. what is a good album to,NO_Q,NO_Q,"Saul Hudson (born July 23, 1965), better known by his stage name Slash, is a British-American musician and songwriter.",NO_Q,-1.0
937,543,Thierry Henry is a striker.,Thierry Henry,Who is a striker?,Thierry Daniel Henry (; born 17 August 1977) is a retired French professional footballer who played as a forward and is the second assistant manager of the Belgium national team.,[CLS],0.0
938,543,Thierry Henry is a striker.,a striker,What is Thierry Henry?,Thierry Daniel Henry (; born 17 August 1977) is a retired French professional footballer who played as a forward and is the second assistant manager of the Belgium national team.,retired french professional footballer,0.0
939,544,wizard: i think he needs some time to think.,NO_Q,NO_Q,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",NO_Q,-1.0
940,545,wizard: it is a parliamentary democracy.,NO_Q,NO_Q,About five-sixths of the island of Ireland seceded from the United Kingdom in 1921 as the Irish Free State.,NO_Q,-1.0
941,546,"Kurt Kobain was born in Aberdeen, Washington.",Kurt Kobain,"Who was born in Aberdeen, Washington?","Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
942,546,"Kurt Kobain was born in Aberdeen, Washington.",Aberdeen,What city was Kurt Kobain born?,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
943,546,"Kurt Kobain was born in Aberdeen, Washington.",Washington,In what state was Kurt Kobain born?,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
944,547,"Apprentice: I love using Amazon, have you tried it? Wizard: Yes. I use it",Amazon,What company does Wizard use?,"As of 2016, customers can shop online using a range of different computers and devices, including desktop computers, laptops, tablet computers and smartphones.",[CLS],0.0
945,548,"Apprentice: I love green. It is the color of money, green lights when I am driving",money,What is green the color of?,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,[CLS],0.0
946,549,Apprentice: I like accounting.,Apprentice,What is the job title?,Practitioners of accounting are known as accountants.,accountants,0.0
947,550,Wizard: I've been to watch Formula One racing. It's really exciting.,Formula One racing,What sport is really exciting to watch?,The minimum weight permissible is including the driver but not fuel.,[CLS],0.0
948,551,apprentice: i'm watching the british grand prix right now.,NO_Q,NO_Q,"The first organized contest was on April 28, 1887, by the chief editor of Paris publication ""Le Vélocipède"", Monsieur Fossier.",NO_Q,-1.0
949,552,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Elvis Presley,Who was born in Tupelo?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",presley,0.6666666666666666
950,552,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Mississippi,In what state was Elvis born?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",mississippi,1.0
951,552,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Tennessee,What state did Elvis Presley move to?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",tennessee,1.0
