,id,response,cand,question,knowledge,knowledge_ans,score
525,497,the album,NO_Q,NO_Q,"""Blue Suede Shoes"" is a rock-and-roll standard written and first recorded by Carl Perkins in 1955.",NO_Q,-1.0
526,498,no.,NO_Q,NO_Q,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",NO_Q,-1.0
527,499,clarke,NO_Q,NO_Q,"The Grand Canyon is long, up to wide and attains a depth of over a mile ().",NO_Q,-1.0
528,500,"the byrds' version of ""jesus is just alright"" was",NO_Q,NO_Q,The following are notable teachers and staff members who do not have their own articles or who are not listed in other articles.,NO_Q,-1.0
529,501,"yes, it can be challenging at first but once you get the hang of it, it becomes",NO_Q,NO_Q,The oldest bows known so far come from the Holmegård swamp in Denmark.,NO_Q,-1.0
530,502,"no, he doesn't.",NO_Q,NO_Q,"Game design creates goals, rules and challenges to define a board game, card game, dice game, casino game, role-playing game, sport, video game, war game or simulation that produces desirable interactions among its participants and, possibly, spectators.",NO_Q,-1.0
531,503,affirmed won his first start in a maiden special weight race at bel,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
532,504,patty and her husband terry played in a circuit of small bars and concert halls.,NO_Q,NO_Q,Those properties determine the major industrial application of diamond in cutting and polishing tools and the scientific applications in diamond knives and diamond anvil cells.,NO_Q,-1.0
533,505,no,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
534,506,no,NO_Q,NO_Q,,NO_Q,-1.0
535,507,no,NO_Q,NO_Q,"A motive is what prompts the person to act in a certain way, or at least develop an inclination for specific behavior.",NO_Q,-1.0
536,508,no,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
537,509,"The number with the word ""bagger""","""bagger",The number with the word bagger,"Further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.","further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.",0.1
538,510,"no, i don't.",NO_Q,NO_Q,"The Labrador is one of the most popular breeds of dog in Canada, the United Kingdom and the United States.",NO_Q,-1.0
539,511,judith miller was jailed for contempt of court for refusing to testify before,NO_Q,NO_Q,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",NO_Q,-1.0
540,512,she went to college.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
541,513,"life became an international success, selling more than a million copies and achieving platinum status in",NO_Q,NO_Q,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",NO_Q,-1.0
542,514,"lew wallace's brigade, which was attached to brig. gen. charles f",NO_Q,NO_Q,"Unlike a transit bus service, which has frequent stops throughout a city or town, an intercity bus service generally has a single stop at one location in or near a city, and travels long distances without stopping at all.",NO_Q,-1.0
543,515,"After his early career efforts, Latour shifted his research interests to focus on laboratory scientists",laboratory scientists,a scientist,It is owned by Facebook.,[CLS],0.0
544,516,no.,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
545,517,no,NO_Q,NO_Q,Tea likely originated in southwest China during the Shang dynasty as a medicinal drink.,NO_Q,-1.0
546,518,"ripken owns several minor league baseball teams. in 2002, he purchased the u",NO_Q,NO_Q,"In target variations, the aim is usually to get the ball as close to a mark as possible.",NO_Q,-1.0
547,519,The Jack Benny Program,The Jack Benny Program,The Jack Benny Program,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,[CLS],0.0
548,520,the color blue,NO_Q,NO_Q,"Stimulants (also often referred to as psychostimulants or colloquially as uppers) is an overarching term that covers many drugs including those that increase activity of the body, drugs that are pleasurable and invigorating, or drugs that have sympathomimetic effects.",NO_Q,-1.0
549,521,"John Ray Grisham Jr. is an American bestselling writer, attorney, politician,",John Ray Grisham Jr.,John Grisham,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",[CLS],0.0
550,522,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to","The ""social-attachment system",social-attachment system,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.","""social-attachment system"" uses the ""pain system""",0.5714285714285715
551,523,saviola played for fc barcelona in a ps15,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
552,524,"johansson has been called ""scarjo"" by the media and fans,",NO_Q,NO_Q,"The English word ""winter"" comes from the Proto-Indo-European root ""wend,"" relating to water.",NO_Q,-1.0
553,525,no,NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
554,526,dean changed his pitching motion to avoid landing as hard on his sore toe enough to,NO_Q,NO_Q,"Conversely, it is a poor absorber of green and near-green portions of the spectrum, which it reflects, producing the green color of chlorophyll-containing tissues.",NO_Q,-1.0
555,527,home alone,NO_Q,NO_Q,"In target variations, the aim is usually to get the ball as close to a mark as possible.",NO_Q,-1.0
556,528,carson,NO_Q,NO_Q,"Stock exchanges list shares of common equity as well as other security types, e.g.",NO_Q,-1.0
557,529,no.,NO_Q,NO_Q,The oldest bows known so far come from the Holmegård swamp in Denmark.,NO_Q,-1.0
558,530,ken loach first joined the labour party from the early 1960s.,NO_Q,NO_Q,"The book was adapted into a 1993 feature film of the same name, starring Tom Cruise, and a 2012 TV series which ""continues the story of attorney Mitchell McDeere and his family 10 years after the events of the film and novel.""",NO_Q,-1.0
559,531,"he was playing for his home teams of lahore a (1969-70), la",NO_Q,NO_Q,"In modern times, it is mainly a competitive sport and recreational activity.",NO_Q,-1.0
560,532,no,NO_Q,NO_Q,Chromium is a chemical element with symbol Cr and atomic number 24.,NO_Q,-1.0
561,533,"the costume of the ""mona lisa"" by leonardo da vinci and the benches in",NO_Q,NO_Q,"For this reason, the costume of the ""Mona Lisa"" by Leonardo da Vinci and the benches in the British House of Commons are green while those in the House of Lords are red.",NO_Q,-1.0
562,534,"Kevin Garnett returned to Minnesota on February 19, 2015, in exchange for Thaddeus Young",February,In what month did Kevin Garnett return to Minnesota?,"In subtractive color systems, used in painting and color printing, it is created by a combination of yellow and blue, or yellow and cyan; in the RGB color model, used on television and computer screens, it is one of the additive primary colors, along with red and blue, which are mixed in different combinations to create all other colors.",[CLS],0.0
563,535,miami sound machine began recording and releasing various albums and 45s on the audiofon records,NO_Q,NO_Q,"It is located at 3764 Elvis Presley Boulevard in the vast Whitehaven community, about 9 miles (14.5 km) from Downtown and less than four miles (6 km) north of the Mississippi border.",NO_Q,-1.0
564,536,no,NO_Q,NO_Q,"The Big Five personality traits, also known as the five factor model (FFM), is a model based on common language descriptors of personality.",NO_Q,-1.0
565,537,no,NO_Q,NO_Q,"The United Kingdom of Great Britain and Northern Ireland, commonly known as the United Kingdom (UK) or Britain, is a sovereign country in western Europe.",NO_Q,-1.0
566,538,no,NO_Q,NO_Q,A cardigan is a type of knitted garment (sweater) that has an open front.,NO_Q,-1.0
567,539,"Sam Harris was born on April 9, 1967 in Los Angeles, the son of actor Berkeley Harris and",Berkeley Harris,actor,"Factors such as gender, age, and culture can influence how an individual perceives color.",[CLS],0.0
568,540,the sisters had more success with their new record deal.,NO_Q,NO_Q,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",NO_Q,-1.0
569,541,Carson and his wife are members of the Seventh-day Adventist Church (SDA).,SDA,Carson and his wife are members of the Seventh-day Adventist Church,There are different models of care for EMS providers which significantly influence the scope of practice of paramedics in an area.,[CLS],0.0
570,542,"after opening the show off-broadway, duncan sheik had composed an arrangement of",NO_Q,NO_Q,"Saul Hudson (born July 23, 1965), better known by his stage name Slash, is a British-American musician and songwriter.",NO_Q,-1.0
571,543,"no, he is a forward.",NO_Q,NO_Q,Thierry Daniel Henry (; born 17 August 1977) is a retired French professional footballer who played as a forward and is the second assistant manager of the Belgium national team.,NO_Q,-1.0
572,544,the dalai lama and his retinue fled tibet with the help of,NO_Q,NO_Q,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",NO_Q,-1.0
573,545,The Irish Free State,The Irish Free State,Irish Free State,About five-sixths of the island of Ireland seceded from the United Kingdom in 1921 as the Irish Free State.,about five-sixths of the island of ireland seceded from the united kingdom in 1921 as the irish free state,0.33333333333333337
574,546,kurt kobain,NO_Q,NO_Q,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",NO_Q,-1.0
575,547,wheels of fire,NO_Q,NO_Q,"As of 2016, customers can shop online using a range of different computers and devices, including desktop computers, laptops, tablet computers and smartphones.",NO_Q,-1.0
576,548,"cilic made it to the fourth round of the 2008 australian open, taking out mikhail",NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
577,549,"the riddler makes his first true appearance in the new dc continuity relaunch, dc",NO_Q,NO_Q,Practitioners of accounting are known as accountants.,NO_Q,-1.0
578,550,no,NO_Q,NO_Q,The minimum weight permissible is including the driver but not fuel.,NO_Q,-1.0
579,551,he was a mechanic.,NO_Q,NO_Q,"The first organized contest was on April 28, 1887, by the chief editor of Paris publication ""Le Vélocipède"", Monsieur Fossier.",NO_Q,-1.0
580,552,Sourav Ganguly was born on 8 July 1972 in Calcut.,8 July 1972,date of birth,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.","born in tupelo, mississippi",0.0
581,553,"O'Donnell started a video blog, Jahero, on her website Rosie.",a video blog,What is Jahero?,"They are found on every continent except Antarctica, in every habitat on the planet that contains insect-pollinated flowering plants.",[CLS],0.0
582,554,ellis was strongly opposed to the idea of castration for eugenic purposes.,NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
583,555,Snoop signed with Master P's No Limit Records (distributed by Prior,Snoop,rapper,"Emotional pain that is severe can cause 'broken heart syndrome', including physical damage to the heart.",[CLS],0.0
584,555,Snoop signed with Master P's No Limit Records (distributed by Prior,Master P's No Limit Records,Master P's No Limit Records,"Emotional pain that is severe can cause 'broken heart syndrome', including physical damage to the heart.",[CLS],0.0
585,556,it's also often known as brain surgery.,NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
586,557,the burnette brothers and burlison formed a group in 1952.,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
587,558,the book is semi-autobiographical and a major part captures her childhood experiences in,NO_Q,NO_Q,"The group has established a dedicated following called Juggalos numbering in the ""tens of thousands"".",NO_Q,-1.0
588,559,after being asked at the last minute to join bloomfield rams lineman jim deglau,NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
589,560,no.,NO_Q,NO_Q,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NO_Q,-1.0
590,561,"Bing Crosby was born on May 3, 1903 in Tacoma, Washington.",Bing Crosby,"He was born in Tacoma, Washington.","Cod is the common name for the genus ""Gadus"" of demersal fishes, belonging to the family Gadidae.",[CLS],0.0
591,562,Criss Angel performed in the ABC Family television special named Criss Angel Mindfre,Criss Angel Mindfre,Criss Angel Mindfre,no_passages_used,[CLS],0.0
592,563,"al-awlaki has a high rank in the terrorist organization, like commander",NO_Q,NO_Q,"The PBA Tour is the major professional tour for ten-pin bowling, operated by the Professional Bowlers Association.",NO_Q,-1.0
593,564,"phoebe received a letter of apology from her presumed-deceased husband,",NO_Q,NO_Q,,NO_Q,-1.0
594,565,still not getting any...,NO_Q,NO_Q,Christmas traditions vary from country to country.,NO_Q,-1.0
595,566,"freddy maertens described his relationship with his father as ""horribly hard",NO_Q,NO_Q,"A hard rock/blues rock band, their music has also been called heavy metal, although they refer to themselves as ""a rock and roll band, nothing more, nothing less"".",NO_Q,-1.0
596,567,no,NO_Q,NO_Q,"The Financial Accounting Standards Board (FASB) is a private, non-profit organization standard setting body whose primary purpose is to establish and improve generally accepted accounting principles (GAAP) within the United States in the public's interest.",NO_Q,-1.0
597,568,no,NO_Q,NO_Q,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",NO_Q,-1.0
598,569,as early as 1940,NO_Q,NO_Q,"The Chihuahua's history is convoluted, and there are many theories surrounding the origin of the breed.",NO_Q,-1.0
599,570,Terrell tried out for the 2007 WWE Diva Search. She made it to the final,Terrell,wrestler,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
600,570,Terrell tried out for the 2007 WWE Diva Search. She made it to the final,the 2007 WWE Diva Search,The WWE Diva Search,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",[CLS],0.0
601,571,no,NO_Q,NO_Q,"After clinching the SEC East, the Gators defeated then top-ranked Alabama Crimson Tide 31–20 in the SEC Championship Game to win their eighth conference title.",NO_Q,-1.0
602,572,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
603,573,rosa ponselle sang only at covent garden in london (for three seasons) and in,NO_Q,NO_Q,"The dish consists of tortilla chips (or ""totopos"") covered with cheese or cheese-based sauce, and is often served as a snack.",NO_Q,-1.0
604,574,no.,NO_Q,NO_Q,"Eight of his other novels have also been adapted into films: ""The Chamber"", ""The Client"", ""A Painted House"", ""The Pelican Brief"", ""The Rainmaker"", ""The Runaway Jury"", ""Skipping Christmas"", and ""A Time to Kill"".",NO_Q,-1.0
605,575,hearst's question: was he successful in congress?,NO_Q,NO_Q,"LOL, or lol, is an acronym for laugh(ing) out loud or lots of laughs, and a popular element of Internet slang.",NO_Q,-1.0
606,576,the ideal time for a visit is during the summer.,NO_Q,NO_Q,Thick woodlands covered the island until the Middle Ages.,NO_Q,-1.0
607,577,no,NO_Q,NO_Q,"American football evolved in the United States, originating from the sports of association football and rugby football.",NO_Q,-1.0
608,578,juan carlos's younger brother alfonso was killed,NO_Q,NO_Q,"A version for iOS was released in February 2010, and an HD version for the iPad.",NO_Q,-1.0
609,579,"the umpires measured the amount of pine tar, a legal substance used by",NO_Q,NO_Q,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",NO_Q,-1.0
610,580,no.,NO_Q,NO_Q,"It typically involves the women's events of vault, uneven bars, balance beam and floor exercise.",NO_Q,-1.0
611,581,It was a Christian rap music group.,a Christian rap music group,What was the group called?,Points are primarily scored by advancing the ball into the opposing team's end zone for a touchdown or kicking the ball through the opponent's goalposts for a field goal.,[CLS],0.0
612,582,"after the doobie brothers' first farewell tour, mcdonald released his first solo studio",NO_Q,NO_Q,"The garment is mostly associated with the college culture of the Roaring Twenties and early 1930s, being also popular throughout the 1950s, the 1970s and the 1990s.",NO_Q,-1.0
613,583,no,NO_Q,NO_Q,"The scope of the role varies widely across the world, having originally developed as a paraprofession in the United States during the 1970s.",NO_Q,-1.0
614,584,"besides testifying, did roger's have any other role in the vcr's",NO_Q,NO_Q,"However, with the advent of medical practice management software, also known as health information systems, it has become possible to efficiently manage large amounts of claims.",NO_Q,-1.0
615,585,after he was shot and buried in a shallow grave.,NO_Q,NO_Q,"Death Eaters are fictional characters in the ""Harry Potter"" series of novels and films.",NO_Q,-1.0
616,586,the ordettes,NO_Q,NO_Q,Just under 4.8 million live in the Republic of Ireland and just over 1.8 million live in Northern Ireland.,NO_Q,-1.0
617,587,robinson was successful despite the obstacle of racism. a favorite robinson anecdot,NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
618,588,the goo goo dolls marked their 20th anniversary with their new album let love,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
619,589,no,NO_Q,NO_Q,Cheerleading began during the late 18th century with the rebellion of male students.,NO_Q,-1.0
620,590,London Daily Mirror newspaper,London Daily Mirror newspaper,London Daily Mirror,He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,[CLS],0.0
621,591,the mayan,NO_Q,NO_Q,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",NO_Q,-1.0
622,592,no,NO_Q,NO_Q,"The English word ""winter"" comes from the Proto-Indo-European root ""wend,"" relating to water.",NO_Q,-1.0
623,593,"Greg LeMond was born in Lakewood, California, and raised in the Washoe",Greg LeMond,"He was born in Lakewood, California, and raised in the Washoe County","American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",[CLS],0.0
624,594,no,NO_Q,NO_Q,"He received the Navy Cross for his service during World War I.  Hugo William Koehler was born on July 19, 1886 in St. Louis, Missouri.",NO_Q,-1.0
625,595,"diplo was born on november 10, 1978, in tupelo, mississippi, the son of",NO_Q,NO_Q,"His descendants extended the Mongol Empire across most of Eurasia by conquering or creating vassal states in all of modern-day China, Korea, the Caucasus, Central Asia, and substantial portions of Eastern Europe and Southwest Asia.",NO_Q,-1.0
626,596,the patriots lost this year's super bowl.,NO_Q,NO_Q,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).",NO_Q,-1.0
627,597,"The Institute for Social Research, which had relocated to New York, published Theses in Benjamin",The Institute for Social Research,New York City,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS],0.0
628,598,"The phrase ""God Save the King"" is much older than the song, appearing, for",God Save the King,God Save the King,"Auto racing (also known as car racing, motor racing, or automobile racing) is a motorsport involving the racing of automobiles for competition.",[CLS],0.0
629,599,the royal philharmonic orchestra was founded in 1932 by sir thomas beecham.,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
630,600,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
631,601,laurel and hardy signed a contract at 20th century fox to make ten,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
632,602,the study of molaison revolutionized the understanding of the organization of human memory.,NO_Q,NO_Q,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",NO_Q,-1.0
633,603,"no, it is the second.",NO_Q,NO_Q,Harry Potter is a series of fantasy novels written by British author J. K. Rowling.,NO_Q,-1.0
634,604,"janis joplin died on october 4, 1970, at the age of 57.",NO_Q,NO_Q,"In many western countries, commercial waterfowl hunting is prohibited, and duck hunting is primarily an outdoor sporting activity.",NO_Q,-1.0
635,605,black hawk supported the invalidity of the treaty of st. louis (1804) of both,NO_Q,NO_Q,Some schools make this a two-stage process.,NO_Q,-1.0
636,606,"after ara parseghian was hired, devine accepted immediately.",NO_Q,NO_Q,"It was created by Kevin Systrom and Mike Krieger, and launched in October 2010 as a free mobile app exclusively for the iOS operating system.",NO_Q,-1.0
637,607,some journalists and journalism professors specializing in health care have criticized gupta,NO_Q,NO_Q,It can range from chanting slogans to intense physical activity.,NO_Q,-1.0
638,608,The group began recording their follow-up in 2002 with producer Nigel Godrich (best known,Nigel Godrich,Who produced the band's second album?,"Although modern skiing has evolved from beginnings in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings.",[CLS],0.0
639,609,houdini performed at least three variations on a buried alive stunt during his career,NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
640,610,"Janis Lyn Joplin was born in Port Arthur, Texas, on January 19, 1943,","January 19, 1943",January 19,"The civil war was waged between two opposing groups, Irish republicans and Irish nationalists, over the Anglo-Irish Treaty.",[CLS],0.0
641,611,the turtles quit,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
642,612,Lillie Langtry was linked in the popular press to Prince Louis Esterhazy;,Lillie Langtry,who was linked in the popular press to Prince Louis Esterhazy,"A V8 engine is an eight-cylinder V configuration engine with the cylinders mounted on the crankcase in two sets (or banks) of four, with all eight pistons driving a common crankshaft.",[CLS],0.0
643,612,Lillie Langtry was linked in the popular press to Prince Louis Esterhazy;,Prince Louis Esterhazy,Lillie Langtry was linked in the popular press to whom?,"A V8 engine is an eight-cylinder V configuration engine with the cylinders mounted on the crankcase in two sets (or banks) of four, with all eight pistons driving a common crankshaft.",[CLS],0.0
644,613,he does not do anything with his finger.,NO_Q,NO_Q,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",NO_Q,-1.0
645,614,Jayan was killed in an accident on the set of the movie Kolilakkam (,Kolilakkam,Jayan was killed in an accident on the set of the movie Kolilakkam (,"A typical online store enables the customer to browse the firm's range of products and services, view photos or images of the products, along with information about the product specifications, features and prices.",[CLS],0.0
646,615,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",12,How many strikes in a row does it take to get 300?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",12,1.0
647,616,the show was founded in 2005.,NO_Q,NO_Q,Michigan was independent of any conference until 1896 when it became one of the founding members of the Western Conference (now known as the Big Ten Conference).,NO_Q,-1.0
648,617,no,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
649,618,"Seabiscuit was injured during a race. Woolf, who was riding him, said",Woolf,Seabiscuit's trainer,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS],0.0
650,619,no,NO_Q,NO_Q,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",NO_Q,-1.0
651,620,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Hunter,songwriter,The Goldendoodle was first bred by Monica Dickens in 1969.,[CLS],0.0
652,620,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Young Love,Young Love,The Goldendoodle was first bred by Monica Dickens in 1969.,[CLS],0.0
653,621,he struggled in this game he went on to become a regular reserve team player by,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
654,622,no,NO_Q,NO_Q,Duckpin bowling is a variation of 10-pin bowling.,NO_Q,-1.0
655,623,"Hed PE released their second studio album, Broke on August 22, 2000. It peaked",Broke,Hed PE's second studio album,"Financial accounting focuses on the reporting of an organization's financial information, including the preparation of financial statements, to external users of the information, such as investors, regulators and suppliers; and management accounting focuses on the measurement, analysis and reporting of information for internal use by management.",[CLS],0.0
656,624,"laurence olivier saw leigh in the mask of virtue, and a friendship developed",NO_Q,NO_Q,,NO_Q,-1.0
657,625,Ranbir Kapoor was born on 28 September 1982 in Mumbai to Rishi Kapoor,28 September 1982,date of birth,"Craps is a dice game in which the players make wagers on the outcome of the roll, or a series of rolls, of a pair of dice.",[CLS],0.0
658,626,funeral for a friend,NO_Q,NO_Q,Consulting services are part of the tertiary sector and account for several hundred billion dollars in annual revenues.,NO_Q,-1.0
659,627,"the mystic knights of the oingo boingo, formed in late 1972",NO_Q,NO_Q,"Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",NO_Q,-1.0
660,628,a.j. is later disinherited by his family and forced to move out of the man,NO_Q,NO_Q,The massive influx of personal information that has become available online and stored in the cloud has put user privacy at the forefront of discussion of the databases ability to safely store such personal information.,NO_Q,-1.0
661,629,"Following the success of ""Nevermind"", Nirvana was labeled ""the","Nevermind""",Nevermind,"Following the success of ""Nevermind"", Nirvana was labeled ""the flagship band"" of Generation X, and Cobain hailed as ""the spokesman of a generation"".","""nevermind"",",1.0
662,629,"Following the success of ""Nevermind"", Nirvana was labeled ""the",Nirvana,a band,"Following the success of ""Nevermind"", Nirvana was labeled ""the flagship band"" of Generation X, and Cobain hailed as ""the spokesman of a generation"".","nirvana was labeled ""the flagship band"" of generation x",0.2222222222222222
663,629,"Following the success of ""Nevermind"", Nirvana was labeled ""the",the,Nirvana,"Following the success of ""Nevermind"", Nirvana was labeled ""the flagship band"" of Generation X, and Cobain hailed as ""the spokesman of a generation"".","nirvana was labeled ""the flagship band"" of generation x",0.0
664,630,"Stockhausen, along with John Cage, is one of the few avant-garde composer",Stockhausen,composer,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
665,631,fried,NO_Q,NO_Q,"A hot dog (also spelled hotdog), also known as a frankfurter (sometimes shortened to frank), dog, or wiener, is a cooked sausage, traditionally grilled or steamed and served in a partially sliced bun.",NO_Q,-1.0
666,632,Khalid Sheik Mohammed traveled to the Philippines in 1994 to work with his nephew Ramzi,Khalid Sheik Mohammed,Mohammed Khalid Sheik,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",[CLS],0.0
667,632,Khalid Sheik Mohammed traveled to the Philippines in 1994 to work with his nephew Ramzi,Ramzi,Mohammed's nephew,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",[CLS],0.0
668,633,no.,NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
669,634,no,NO_Q,NO_Q,"Activated ""seeking"" behavior, such as locomotor activity, is influenced by dopaminergic drugs, and microdialysis experiments reveal that dopamine is released during the anticipation of a reward.",NO_Q,-1.0
670,635,they often used preludin to maintain their energy while performing for long periods.,NO_Q,NO_Q,"Corn was first domesticated 9,000 years ago in what is now Mexico.",NO_Q,-1.0
671,636,no,NO_Q,NO_Q,Television brought professional football into prominence in the modern era after World War II.,NO_Q,-1.0
672,637,"The cast album of the 1945 Broadway production was issued on 78s, and the score was",78s,78,"There is a large amount of variability in climate across the Arctic, but all regions experience extremes of solar radiation in both summer and winter.",[CLS],0.0
673,638,"eventually, the band appeared for the first time on stage together in nearly five years as present",NO_Q,NO_Q,"The color pink is named after the flowers, pinks, flowering plants in the genus ""Dianthus,"" and derives from the frilled edge of the flowers.",NO_Q,-1.0
674,639,no,NO_Q,NO_Q,"Green beans are known by many common names, including French beans, string beans, snap beans, and snaps.",NO_Q,-1.0
675,640,the inabity to keep the relationship going is due to factors insided the relationship or,NO_Q,NO_Q,Interpersonal communication is an exchange of information between two or more people.,NO_Q,-1.0
676,641,"the name actually comes from the latin word ""arcus.""",NO_Q,NO_Q,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,NO_Q,-1.0
677,642,no.,NO_Q,NO_Q,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",NO_Q,-1.0
678,643,no.,NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
679,644,Afonso arrived at Cannanore on the Malabar coast in,Afonso,Portuguese,Instagram lets registered users upload photos or videos to the service.,[CLS],0.0
